t,vout,dctrl
0.015780,7.162817,7.432067
0.015782,7.152203,7.436067
0.015784,7.143546,7.436067
0.015786,7.136848,7.436067
0.015788,7.132106,7.436067
0.015790,7.129319,7.436067
0.015792,7.128485,7.436067
0.015794,7.127771,7.436067
0.015796,7.123981,7.436067
0.015798,7.117071,7.436067
0.015800,7.107052,7.436067
0.015802,7.096725,7.436067
0.015804,7.088378,7.436067
0.015806,7.082010,7.436067
0.015808,7.077621,7.436067
0.015810,7.075207,7.436067
0.015812,7.074767,7.436067
0.015814,7.074468,7.436067
0.015816,7.071114,7.436067
0.015818,7.064660,7.436067
0.015820,7.055116,7.440067
0.015822,7.045284,7.440067
0.015824,7.037452,7.440067
0.015826,7.031619,7.440067
0.015828,7.027783,7.440067
0.015830,7.025942,7.440067
0.015832,7.026092,7.440067
0.015834,7.026402,7.440067
0.015836,7.023675,7.440067
0.015838,7.017866,7.440067
0.015840,7.008984,7.440067
0.015842,6.999324,7.444067
0.015844,6.991682,7.444067
0.015846,6.986056,7.444067
0.015848,6.982446,7.444067
0.015850,6.980847,7.444067
0.015852,6.981258,7.444067
0.015854,6.982253,7.444067
0.015856,6.980327,7.444067
0.015858,6.975335,7.444067
0.015860,6.967286,7.444067
0.015862,6.958982,7.444067
0.015864,6.952709,7.444067
0.015866,6.948465,7.444067
0.015868,6.946248,7.444067
0.015870,6.946055,7.444067
0.015872,6.947882,7.444067
0.015874,6.950303,7.444067
0.015876,6.949814,7.444067
0.015878,6.946269,7.444067
0.015880,6.939676,7.448068
0.015882,6.932835,7.452068
0.015884,6.928031,7.452068
0.015886,6.925266,7.452068
0.015888,6.924533,7.452068
0.015890,6.925830,7.452068
0.015892,6.929152,7.452068
0.015894,6.933073,7.452068
0.015896,6.934087,7.452068
0.015898,6.932048,7.452068
0.015900,6.926963,7.452068
0.015902,6.921633,7.452068
0.015904,6.918343,7.452068
0.015906,6.917090,7.452068
0.015908,6.917872,7.452068
0.015910,6.920683,7.452068
0.015912,6.925518,7.452068
0.015914,6.930949,7.452068
0.015916,6.933473,7.452068
0.015918,6.932939,7.452068
0.015920,6.929357,7.456068
0.015922,6.925525,7.460068
0.015924,6.923729,7.460068
0.015926,6.923965,7.460068
0.015928,6.926230,7.460068
0.015930,6.930518,7.460068
0.015932,6.936822,7.460068
0.015934,6.943716,7.460068
0.015936,6.947694,7.460068
0.015938,6.948607,7.460068
0.015940,6.946462,7.460068
0.015942,6.943551,7.464068
0.015944,6.942666,7.464068
0.015946,6.943803,7.464068
0.015948,6.946959,7.464068
0.015950,6.952128,7.464068
0.015952,6.959305,7.464068
0.015954,6.967059,7.464068
0.015956,6.971886,7.464068
0.015958,6.973637,7.464068
0.015960,6.972318,7.464068
0.015962,6.970728,7.464068
0.015964,6.971150,7.464068
0.015966,6.973582,7.464068
0.015968,6.978017,7.464068
0.015970,6.984451,7.464068
0.015972,6.992876,7.464068
0.015974,7.001862,7.464068
0.015976,7.007906,7.464068
0.015978,7.010858,7.464068
0.015980,7.010721,7.468069
0.015982,7.010296,7.472069
0.015984,7.011866,7.472069
0.015986,7.015427,7.472069
0.015988,7.020972,7.472069
0.015990,7.028495,7.472069
0.015992,7.037991,7.472069
0.015994,7.048028,7.472069
0.015996,7.055101,7.472069
0.015998,7.059062,7.472069
0.016000,7.059914,7.472069
0.016002,7.060454,7.472069
0.016004,7.062969,7.472069
0.016006,7.067451,7.472069
0.016008,7.073895,7.472069
0.016010,7.082294,7.472069
0.016012,7.092642,7.472069
0.016014,7.103509,7.472069
0.016016,7.111388,7.472069
0.016018,7.116130,7.472069
0.016020,7.117738,7.476069
0.016022,7.119012,7.480069
0.016024,7.122233,7.480069
0.016026,7.127398,7.480069
0.016028,7.134499,7.480069
0.016030,7.143530,7.480069
0.016032,7.154484,7.480069
0.016034,7.165931,7.480069
0.016036,7.174363,7.480069
0.016038,7.179632,7.480069
0.016040,7.181741,7.480069
0.016042,7.183489,7.480069
0.016044,7.187158,7.480069
0.016046,7.192743,7.480069
0.016048,7.200239,7.480069
0.016050,7.209637,7.480069
0.016052,7.220931,7.480069
0.016054,7.232691,7.480069
0.016056,7.241410,7.480069
0.016058,7.246937,7.480069
0.016060,7.249276,7.484069
0.016062,7.251226,7.488070
0.016064,7.255071,7.488070
0.016066,7.260804,7.488070
0.016068,7.268419,7.488070
0.016070,7.277911,7.488070
0.016072,7.289270,7.488070
0.016074,7.301067,7.488070
0.016076,7.309795,7.488070
0.016078,7.315305,7.488070
0.016080,7.317601,7.488070
0.016082,7.318973,7.492070
0.016084,7.322212,7.492070
0.016086,7.327316,7.492070
0.016088,7.334275,7.492070
0.016090,7.343086,7.492070
0.016092,7.353740,7.492070
0.016094,7.364808,7.492070
0.016096,7.372781,7.492070
0.016098,7.377513,7.492070
0.016100,7.379008,7.492070
0.016102,7.380064,7.492070
0.016104,7.382965,7.492070
0.016106,7.387704,7.492070
0.016108,7.394277,7.492070
0.016110,7.402677,7.492070
0.016112,7.412898,7.492070
0.016114,7.423510,7.492070
0.016116,7.431006,7.492070
0.016118,7.435238,7.492070
0.016120,7.436210,7.496070
0.016122,7.436721,7.500070
0.016124,7.439055,7.500070
0.016126,7.443208,7.500070
0.016128,7.449173,7.500070
0.016130,7.456944,7.500070
0.016132,7.466515,7.500070
0.016134,7.476457,7.500070
0.016136,7.483263,7.500070
0.016138,7.486787,7.500070
0.016140,7.487031,7.500070
0.016142,7.486795,7.500070
0.016144,7.488364,7.500070
0.016146,7.491732,7.500070
0.016148,7.496895,7.500070
0.016150,7.503847,7.500070
0.016152,7.512582,7.500070
0.016154,7.521671,7.500070
0.016156,7.527609,7.500070
0.016158,7.530246,7.500070
0.016160,7.529591,7.504070
0.016162,7.528439,7.508070
0.016164,7.529075,7.508070
0.016166,7.531498,7.508070
0.016168,7.535702,7.508070
0.016170,7.541681,7.508070
0.016172,7.549431,7.508070
0.016174,7.557522,7.508070
0.016176,7.562448,7.508070
0.016178,7.564063,7.508070
0.016180,7.562372,7.508070
0.016182,7.559667,7.512071
0.016184,7.558742,7.512071
0.016186,7.559594,7.512071
0.016188,7.562218,7.512071
0.016190,7.566612,7.512071
0.016192,7.572768,7.512071
0.016194,7.579259,7.512071
0.016196,7.582581,7.512071
0.016198,7.582585,7.512071
0.016200,7.579280,7.516071
0.016202,7.575466,7.516071
0.016204,7.573427,7.516071
0.016206,7.573161,7.516071
0.016208,7.574665,7.516071
0.016210,7.577933,7.516071
0.016212,7.582963,7.516071
0.016214,7.588326,7.516071
0.016216,7.590518,7.516071
0.016218,7.589393,7.516071
0.016220,7.584957,7.520071
0.016222,7.580011,7.524071
0.016224,7.576842,7.524071
0.016226,7.575447,7.524071
0.016228,7.575822,7.524071
0.016230,7.577966,7.524071
0.016232,7.581872,7.524071
0.016234,7.586114,7.524071
0.016236,7.587188,7.524071
0.016238,7.584948,7.524071
0.016240,7.579401,7.524071
0.016242,7.573350,7.524071
0.016244,7.569079,7.524071
0.016246,7.566587,7.524071
0.016248,7.565873,7.524071
0.016250,7.566932,7.524071
0.016252,7.569761,7.524071
0.016254,7.572932,7.524071
0.016256,7.572943,7.524071
0.016258,7.569648,7.524071
0.016260,7.563056,7.528071
0.016262,7.555966,7.532072
0.016264,7.550666,7.532072
0.016266,7.547154,7.532072
0.016268,7.545429,7.532072
0.016270,7.545488,7.532072
0.016272,7.547327,7.532072
0.016274,7.549520,7.532072
0.016276,7.548563,7.532072
0.016278,7.544312,7.532072
0.016280,7.536776,7.532072
0.016282,7.528754,7.532072
0.016284,7.522536,7.532072
0.016286,7.518119,7.532072
0.016288,7.515502,7.532072
0.016290,7.514683,7.532072
0.016292,7.515658,7.532072
0.016294,7.517001,7.532072
0.016296,7.515209,7.532072
0.016298,7.510139,7.532072
0.016300,7.501797,7.536072
0.016302,7.492987,7.540072
0.016304,7.485995,7.540072
0.016306,7.480821,7.540072
0.016308,7.477464,7.540072
0.016310,7.475919,7.540072
0.016312,7.476186,7.540072
0.016314,7.476840,7.540072
0.016316,7.474377,7.540072
0.016318,7.468651,7.540072
0.016320,7.459673,7.540072
0.016322,7.449737,7.544072
0.016324,7.441639,7.544072
0.016326,7.435378,7.544072
0.016328,7.430955,7.544072
0.016330,7.428366,7.544072
0.016332,7.427608,7.544072
0.016334,7.427258,7.544072
0.016336,7.423813,7.544072
0.016338,7.417129,7.544072
0.016340,7.407214,7.544072
0.016342,7.396869,7.544072
0.016344,7.388388,7.544072
0.016346,7.381767,7.544072
0.016348,7.377003,7.544072
0.016350,7.374096,7.544072
0.016352,7.373043,7.544072
0.016354,7.372420,7.544072
0.016356,7.368725,7.544072
0.016358,7.361812,7.544072
0.016360,7.351691,7.548072
0.016362,7.341165,7.552073
0.016364,7.332522,7.552073
0.016366,7.325761,7.552073
0.016368,7.320882,7.552073
0.016370,7.317882,7.552073
0.016372,7.316760,7.552073
0.016374,7.316089,7.552073
0.016376,7.312368,7.552073
0.016378,7.305453,7.552073
0.016380,7.295353,7.552073
0.016382,7.284870,7.552073
0.016384,7.276292,7.552073
0.016386,7.269619,7.552073
0.016388,7.264850,7.552073
0.016390,7.261982,7.552073
0.016392,7.261014,7.552073
0.016394,7.260519,7.552073
0.016396,7.256997,7.552073
0.016398,7.250302,7.552073
0.016400,7.240443,7.556073
0.016402,7.230223,7.560073
0.016404,7.221929,7.560073
0.016406,7.215561,7.560073
0.016408,7.211118,7.560073
0.016410,7.208597,7.560073
0.016412,7.207996,7.560073
0.016414,7.207890,7.560073
0.016416,7.204776,7.560073
0.016418,7.198510,7.560073
0.016420,7.189099,7.560073
0.016422,7.178839,7.564073
0.016424,7.170527,7.564073
0.016426,7.164161,7.564073
0.016428,7.159740,7.564073
0.016430,7.157262,7.564073
0.016432,7.156725,7.564073
0.016434,7.157058,7.564073
0.016436,7.154554,7.564073
0.016438,7.148917,7.564073
0.016440,7.140153,7.568073
0.016442,7.131067,7.568073
0.016444,7.123944,7.568073
0.016446,7.118785,7.568073
0.016448,7.115586,7.568073
0.016450,7.114346,7.568073
0.016452,7.115060,7.568073
0.016454,7.116659,7.568073
0.016456,7.115436,7.568073
0.016458,7.111092,7.568073
0.016460,7.103634,7.572073
0.016462,7.095866,7.576074
0.016464,7.090073,7.576074
0.016466,7.086253,7.576074
0.016468,7.084404,7.576074
0.016470,7.084525,7.576074
0.016472,7.086608,7.576074
0.016474,7.089585,7.576074
0.016476,7.089747,7.576074
0.016478,7.086796,7.576074
0.016480,7.080738,7.576074
0.016482,7.074376,7.576074
0.016484,7.069995,7.576074
0.016486,7.067594,7.576074
0.016488,7.067168,7.576074
0.016490,7.068714,7.576074
0.016492,7.072228,7.576074
0.016494,7.076638,7.576074
0.016496,7.078235,7.576074
0.016498,7.076721,7.576074
0.016500,7.072103,7.580074
0.016502,7.067179,7.584074
0.016504,7.064237,7.584074
0.016506,7.063272,7.584074
0.016508,7.064283,7.584074
0.016510,7.067265,7.584074
0.016512,7.072210,7.584074
0.016514,7.078050,7.584074
0.016516,7.081074,7.584074
0.016518,7.080982,7.584074
0.016520,7.077781,7.584074
0.016522,7.074270,7.584074
0.016524,7.072734,7.584074
0.016526,7.073171,7.584074
0.016528,7.075576,7.584074
0.016530,7.079944,7.584074
0.016532,7.086269,7.584074
0.016534,7.093479,7.584074
0.016536,7.097865,7.584074
0.016538,7.099125,7.584074
0.016540,7.097266,7.588074
0.016542,7.095087,7.592074
0.016544,7.094872,7.592074
0.016546,7.096619,7.592074
0.016548,7.100322,7.592074
0.016550,7.105974,7.592074
0.016552,7.113572,7.592074
0.016554,7.122040,7.592074
0.016556,7.127670,7.592074
0.016558,7.130160,7.592074
0.016560,7.129517,7.592074
0.016562,7.128030,7.596075
0.016564,7.128493,7.596075
0.016566,7.130903,7.596075
0.016568,7.135253,7.596075
0.016570,7.141539,7.596075
0.016572,7.149753,7.596075
0.016574,7.158823,7.596075
0.016576,7.165040,7.596075
0.016578,7.168099,7.596075
0.016580,7.168009,7.596075
0.016582,7.167567,7.596075
0.016584,7.169057,7.596075
0.016586,7.172474,7.596075
0.016588,7.177815,7.596075
0.016590,7.185071,7.596075
0.016592,7.194236,7.596075
0.016594,7.204238,7.596075
0.016596,7.211365,7.596075
0.016598,7.215317,7.596075
0.016600,7.216097,7.600075
0.016602,7.216505,7.604075
0.016604,7.218822,7.604075
0.016606,7.223047,7.604075
0.016608,7.229172,7.604075
0.016610,7.237192,7.604075
0.016612,7.247098,7.604075
0.016614,7.257818,7.604075
0.016616,7.265640,7.604075
0.016618,7.270263,7.604075
0.016620,7.271692,7.604075
0.016622,7.272725,7.604075
0.016624,7.275645,7.604075
0.016626,7.280447,7.604075
0.016628,7.287126,7.604075
0.016630,7.295675,7.604075
0.016632,7.306087,7.604075
0.016634,7.317287,7.604075
0.016636,7.325565,7.604075
0.016638,7.330619,7.604075
0.016640,7.332454,7.608075
0.016642,7.333868,7.612075
0.016644,7.337141,7.612075
0.016646,7.342273,7.612075
0.016648,7.349257,7.612075
0.016650,7.358084,7.612075
0.016652,7.368750,7.612075
0.016654,7.380179,7.612075
0.016656,7.388659,7.612075
0.016658,7.393891,7.612075
0.016660,7.395879,7.612075
0.016662,7.396911,7.616076
0.016664,7.399781,7.616076
0.016666,7.404483,7.616076
0.016668,7.411012,7.616076
0.016670,7.419361,7.616076
0.016672,7.429525,7.616076
0.016674,7.440429,7.616076
0.016676,7.448362,7.616076
0.016678,7.453022,7.616076
0.016680,7.454415,7.620076
0.016682,7.455339,7.620076
0.016684,7.458076,7.620076
0.016686,7.462625,7.620076
0.016688,7.468977,7.620076
0.016690,7.477127,7.620076
0.016692,7.487068,7.620076
0.016694,7.497727,7.620076
0.016696,7.505393,7.620076
0.016698,7.509763,7.620076
0.016700,7.510844,7.620076
0.016702,7.510928,7.624076
0.016704,7.512804,7.624076
0.016706,7.516470,7.624076
0.016708,7.521921,7.624076
0.016710,7.529150,7.624076
0.016712,7.538151,7.624076
0.016714,7.547852,7.624076
0.016716,7.554540,7.624076
0.016718,7.557917,7.624076
0.016720,7.557987,7.624076
0.016722,7.557549,7.624076
0.016724,7.558887,7.624076
0.016726,7.561996,7.624076
0.016728,7.566872,7.624076
0.016730,7.573511,7.624076
0.016732,7.581906,7.624076
0.016734,7.590984,7.624076
0.016736,7.597034,7.624076
0.016738,7.599757,7.624076
0.016740,7.599157,7.628076
0.016742,7.598034,7.632076
0.016744,7.598673,7.632076
0.016746,7.601069,7.632076
0.016748,7.605218,7.632076
0.016750,7.611115,7.632076
0.016752,7.618754,7.632076
0.016754,7.627063,7.632076
0.016756,7.632332,7.632076
0.016758,7.634258,7.632076
0.016760,7.632853,7.632076
0.016762,7.630911,7.632076
0.016764,7.630720,7.632076
0.016766,7.632275,7.632076
0.016768,7.635572,7.632076
0.016770,7.640608,7.632076
0.016772,7.647375,7.632076
0.016774,7.654801,7.632076
0.016776,7.659178,7.632076
0.016778,7.660206,7.632076
0.016780,7.657890,7.636076
0.016782,7.655031,7.640077
0.016784,7.653915,7.640077
0.016786,7.654538,7.640077
0.016788,7.656896,7.640077
0.016790,7.660985,7.640077
0.016792,7.666800,7.640077
0.016794,7.673268,7.640077
0.016796,7.676682,7.640077
0.016798,7.676740,7.640077
0.016800,7.673451,7.640077
0.016802,7.669107,7.644077
0.016804,7.666503,7.644077
0.016806,7.665637,7.644077
0.016808,7.666503,7.644077
0.016810,7.669100,7.644077
0.016812,7.673423,7.644077
0.016814,7.678399,7.644077
0.016816,7.680322,7.644077
0.016818,7.678891,7.644077
0.016820,7.674115,7.644077
0.016822,7.668794,7.644077
0.016824,7.665215,7.644077
0.016826,7.663376,7.644077
0.016828,7.663273,7.644077
0.016830,7.664903,7.644077
0.016832,7.668262,7.644077
0.016834,7.672279,7.644077
0.016836,7.673247,7.644077
0.016838,7.670866,7.644077
0.016840,7.665145,7.648077
0.016842,7.658885,7.652077
0.016844,7.654372,7.652077
0.016846,7.651605,7.652077
0.016848,7.650582,7.652077
0.016850,7.651298,7.652077
0.016852,7.653751,7.652077
0.016854,7.656869,7.652077
0.016856,7.656947,7.652077
0.016858,7.653685,7.652077
0.016860,7.647090,7.652077
0.016862,7.639965,7.652077
0.016864,7.634596,7.652077
0.016866,7.630983,7.652077
0.016868,7.629123,7.652077
0.016870,7.629013,7.652077
0.016872,7.630650,7.652077
0.016874,7.632964,7.652077
0.016876,7.632246,7.652077
0.016878,7.628201,7.652077
0.016880,7.620837,7.656077
0.016882,7.612953,7.660078
0.016884,7.606838,7.660078
0.016886,7.602492,7.660078
0.016888,7.599910,7.660078
0.016890,7.599092,7.660078
0.016892,7.600036,7.660078
0.016894,7.601669,7.660078
0.016896,7.600285,7.660078
0.016898,7.595588,7.660078
0.016900,7.587584,7.660078
0.016902,7.579077,7.660078
0.016904,7.572354,7.660078
0.016906,7.567414,7.660078
0.016908,7.564254,7.660078
0.016910,7.562873,7.660078
0.016912,7.563269,7.660078
0.016914,7.564371,7.660078
0.016916,7.562472,7.660078
0.016918,7.557274,7.660078
0.016920,7.548788,7.664078
0.016922,7.539814,7.664078
0.016924,7.532640,7.664078
0.016926,7.527266,7.664078
0.016928,7.523690,7.664078
0.016930,7.521910,7.664078
0.016932,7.521923,7.664078
0.016934,7.522660,7.664078
0.016936,7.520413,7.664078
0.016938,7.514885,7.664078
0.016940,7.506086,7.664078
0.016942,7.496310,7.668078
0.016944,7.488353,7.668078
0.016946,7.482215,7.668078
0.016948,7.477894,7.668078
0.016950,7.475390,7.668078
0.016952,7.474699,7.668078
0.016954,7.474751,7.668078
0.016956,7.471841,7.668078
0.016958,7.465670,7.668078
0.016960,7.456248,7.668078
0.016962,7.446379,7.668078
0.016964,7.438348,7.668078
0.016966,7.432157,7.668078
0.016968,7.427803,7.668078
0.016970,7.425285,7.668078
0.016972,7.424601,7.668078
0.016974,7.424680,7.668078
0.016976,7.421815,7.668078
0.016978,7.415712,7.668078
0.016980,7.406377,7.672078
0.016982,7.396614,7.676078
0.016984,7.388710,7.676078
0.016986,7.382666,7.676078
0.016988,7.378477,7.676078
0.016990,7.376144,7.676078
0.016992,7.375663,7.676078
0.016994,7.375965,7.676078
0.016996,7.373343,7.676078
0.016998,7.367500,7.676078
0.017000,7.358445,7.676078
0.017002,7.348979,7.676078
0.017004,7.341392,7.676078
0.017006,7.335681,7.676078
0.017008,7.331846,7.676078
0.017010,7.329884,7.676078
0.017012,7.329792,7.676078
0.017014,7.330500,7.676078
0.017016,7.328302,7.676078
0.017018,7.322899,7.676078
0.017020,7.314301,7.680079
0.017022,7.305311,7.684079
0.017024,7.298214,7.684079
0.017026,7.293011,7.684079
0.017028,7.289699,7.684079
0.017030,7.288275,7.684079
0.017032,7.288738,7.684079
0.017034,7.290321,7.684079
0.017036,7.289214,7.684079
0.017038,7.284917,7.684079
0.017040,7.277437,7.684079
0.017042,7.269069,7.688079
0.017044,7.262608,7.688079
0.017046,7.258054,7.688079
0.017048,7.255404,7.688079
0.017050,7.254654,7.688079
0.017052,7.255804,7.688079
0.017054,7.258085,7.688079
0.017056,7.257688,7.688079
0.017058,7.254112,7.688079
0.017060,7.247364,7.688079
0.017062,7.240246,7.688079
0.017064,7.235044,7.688079
0.017066,7.231757,7.688079
0.017068,7.230382,7.688079
0.017070,7.230917,7.688079
0.017072,7.233356,7.688079
0.017074,7.236932,7.688079
0.017076,7.237837,7.688079
0.017078,7.235568,7.688079
0.017080,7.230133,7.692079
0.017082,7.224331,7.696079
0.017084,7.220449,7.696079
0.017086,7.218486,7.696079
0.017088,7.218437,7.696079
0.017090,7.220299,7.696079
0.017092,7.224067,7.696079
0.017094,7.228975,7.696079
0.017096,7.231211,7.696079
0.017098,7.230274,7.696079
0.017100,7.226170,7.696079
0.017102,7.221698,7.696079
0.017104,7.219144,7.696079
0.017106,7.218507,7.696079
0.017108,7.219780,7.696079
0.017110,7.222960,7.696079
0.017112,7.228045,7.696079
0.017114,7.234265,7.696079
0.017116,7.237809,7.696079
0.017118,7.238173,7.696079
0.017120,7.235365,7.700079
0.017122,7.232183,7.704080
0.017124,7.230913,7.704080
0.017126,7.231552,7.704080
0.017128,7.234095,7.704080
0.017130,7.238536,7.704080
0.017132,7.244873,7.704080
0.017134,7.252335,7.704080
0.017136,7.257110,7.704080
0.017138,7.258697,7.704080
0.017140,7.257100,7.704080
0.017142,7.255119,7.704080
0.017144,7.255037,7.704080
0.017146,7.256853,7.704080
0.017148,7.260560,7.704080
0.017150,7.266153,7.704080
0.017152,7.273627,7.704080
0.017154,7.282214,7.704080
0.017156,7.288100,7.704080
0.017158,7.290783,7.704080
0.017160,7.290266,7.708080
0.017162,7.289350,7.708080
0.017164,7.290318,7.708080
0.017166,7.293165,7.708080
0.017168,7.297889,7.708080
0.017170,7.304482,7.708080
0.017172,7.312939,7.708080
0.017174,7.322490,7.708080
0.017176,7.329323,7.708080
0.017178,7.332933,7.708080
0.017180,7.333326,7.708080
0.017182,7.332793,7.712080
0.017184,7.334126,7.712080
0.017186,7.337321,7.712080
0.017188,7.342373,7.712080
0.017190,7.349276,7.712080
0.017192,7.358024,7.712080
0.017194,7.367848,7.712080
0.017196,7.374934,7.712080
0.017198,7.378779,7.712080
0.017200,7.379389,7.712080
0.017202,7.379561,7.712080
0.017204,7.381579,7.712080
0.017206,7.385439,7.712080
0.017208,7.391135,7.712080
0.017210,7.398662,7.712080
0.017212,7.408011,7.712080
0.017214,7.418417,7.712080
0.017216,7.426064,7.712080
0.017218,7.430448,7.712080
0.017220,7.431574,7.716080
0.017222,7.432241,7.720080
0.017224,7.434732,7.720080
0.017226,7.439042,7.720080
0.017228,7.445165,7.720080
0.017230,7.453097,7.720080
0.017232,7.462831,7.720080
0.017234,7.473597,7.720080
0.017236,7.481582,7.720080
0.017238,7.486281,7.720080
0.017240,7.487700,7.720080
0.017242,7.488636,7.720080
0.017244,7.491373,7.720080
0.017246,7.495906,7.720080
0.017248,7.502231,7.720080
